baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000033918.16	848.611608030193	0.48431709777618	0.107553481082836	4.50303507520289	6.69898224528906e-06	3.38499867387139e-05
ENSMUSG00000041268.17	353.470346972854	0.780543748616766	0.173355542953168	4.50256008732083	6.7139763989755e-06	3.39174675862286e-05
ENSMUSG00000037752.4	161.818564291429	-0.782366110297241	0.173796322389269	-4.50162638392829	6.7435446651069e-06	3.40585225798502e-05
ENSMUSG00000059796.16	7235.80659526318	0.495207804556705	0.110015779433207	4.50124343169659	6.75570787957601e-06	3.41116253123722e-05
ENSMUSG00000108968.1	10.8930775942495	5.88854702742002	1.30832358653003	4.50083380598355	6.76874151797443e-06	3.41690960913463e-05
ENSMUSG00000057406.16	1208.79255918876	0.49742311893918	0.11052297625921	4.50063087129115	6.77520748372413e-06	3.41933928313737e-05
ENSMUSG00000020572.8	1525.23565012614	0.735734517696404	0.163503191827143	4.49981746212166	6.80118392307095e-06	3.43161199552607e-05
ENSMUSG00000039782.15	767.634205453663	-0.568554285726253	0.126399510999139	-4.49807345955734	6.8572005922155e-06	3.45903215438093e-05
ENSMUSG00000033323.14	526.520730939505	0.508075120394323	0.113019332834951	4.49547088670479	6.94161559600495e-06	3.50076064930655e-05
ENSMUSG00000028438.16	108.777248436727	0.932441980137009	0.207434815258781	4.4951083981431	6.95345155732695e-06	3.50587502720991e-05
ENSMUSG00000032458.6	6043.41681321162	-0.383019790288782	0.0852125060777583	-4.49487766430984	6.96099552004027e-06	3.50882344841796e-05
ENSMUSG00000033717.6	80.3035266723237	-1.15870041912049	0.257798481889373	-4.49459752682995	6.97016528307793e-06	3.51258974935525e-05
ENSMUSG00000047686.9	649.19930890553	-0.699669929534484	0.155710341964397	-4.49340692922287	7.00926626963234e-06	3.5314342747171e-05
ENSMUSG00000034684.12	1620.62658743769	-0.732498924310328	0.16317631075237	-4.48900285178001	7.15573395370828e-06	3.60435033602053e-05
ENSMUSG00000042485.7	110.773483868163	-0.98898067197707	0.220332482238058	-4.4885831718109	7.1698431267757e-06	3.61057801274608e-05
ENSMUSG00000074364.6	5856.80129233201	-0.47230878613793	0.1052299435035	-4.48834970744066	7.17770345178586e-06	3.61365663925758e-05
ENSMUSG00000040473.15	110.893664887136	-0.964146837198227	0.214815178401402	-4.48826216272591	7.18065304874675e-06	3.61426203453587e-05
ENSMUSG00000027605.18	321.492436678276	0.749979690557948	0.167124137061557	4.48756058666564	7.20433277818468e-06	3.62529876386053e-05
ENSMUSG00000053333.15	282.164566909439	0.660492368429944	0.147230772059048	4.48610272970006	7.25377769511694e-06	3.64929229520632e-05
ENSMUSG00000028107.14	701.6909776042	0.518957781146787	0.115725529252049	4.48438459949924	7.31246672343663e-06	3.67792363500446e-05
ENSMUSG00000025092.7	289.20198047351	-0.608415087055795	0.135709296725975	-4.48322334382376	7.35239054387168e-06	3.6971050846153e-05
ENSMUSG00000048582.7	18.8376602974418	-2.4159301300786	0.539182737085439	-4.48072603944621	7.4389548445646e-06	3.73972439537079e-05
ENSMUSG00000042251.12	79.6821603472898	-1.05105873845689	0.234611133066502	-4.48000367552447	7.46417538531359e-06	3.75149164713271e-05
ENSMUSG00000027569.15	449.440387861158	0.533429160459209	0.119090122281908	4.47920574971354	7.49212912153517e-06	3.76462655179009e-05
ENSMUSG00000001576.15	4673.24921035488	-0.482679828135161	0.107770245073279	-4.47878565931589	7.50688634554979e-06	3.77112573653202e-05
ENSMUSG00000026478.14	5739.62604586768	0.370667509926429	0.0827793418028508	4.47777793171175	7.5423998840762e-06	3.78804628312416e-05
ENSMUSG00000047832.9	734.619650151834	0.537893847709582	0.120141789603001	4.47715860973114	7.56430518093041e-06	3.79812575917251e-05
ENSMUSG00000049643.15	372.949891852303	0.624334991346197	0.139459399169611	4.476822609761	7.57621487417793e-06	3.80318265232028e-05
ENSMUSG00000025980.14	5214.59976554377	0.677180367079543	0.15127198585326	4.47657484801207	7.58500840058329e-06	3.80667318735727e-05
ENSMUSG00000022451.12	2143.52781282805	-0.466654909960411	0.104248234106373	-4.47638191630418	7.5918626641975e-06	3.80918901126009e-05
ENSMUSG00000072623.6	541.94632543431	-0.537074012121312	0.119987450504758	-4.47608487272605	7.6024272785812e-06	3.81356481842894e-05
ENSMUSG00000110404.1	14.2541896851186	2.93576220040208	0.656022097973692	4.47509650889811	7.63768059339006e-06	3.83031996207176e-05
ENSMUSG00000020918.14	1010.09480083244	0.527162213612985	0.117824435884675	4.47413314271213	7.67219267095812e-06	3.84669534135023e-05
ENSMUSG00000029147.11	1960.34749448991	0.420414787818169	0.0939845618491571	4.4732324069662	7.7045958879903e-06	3.8620056974765e-05
ENSMUSG00000033111.16	248.427041892316	-0.645019224110702	0.144205665392095	-4.47291181214618	7.71616056124119e-06	3.86686563784875e-05
ENSMUSG00000025153.9	5785.87958331318	0.527084041075808	0.117863239478072	4.47199689580797	7.74925526434039e-06	3.88251013934148e-05
ENSMUSG00000026377.12	1032.41238215139	0.64030337476234	0.143214689107581	4.47093366436282	7.7878853745028e-06	3.90091972741742e-05
ENSMUSG00000029014.14	967.16615869367	0.692119484504808	0.15482894201861	4.47022033142627	7.81390583693052e-06	3.91300581090733e-05
ENSMUSG00000000708.14	414.990126808363	-0.656314556235187	0.146835156389435	-4.46973716903678	7.83157749124033e-06	3.92090618492954e-05
ENSMUSG00000029219.10	10.8411070452768	5.89516875877171	1.31952866797647	4.46763219461697	7.9090137112242e-06	3.95871683145645e-05
ENSMUSG00000021583.7	388.462568300895	-0.634982525021755	0.142157469150534	-4.46675457023897	7.94151484139712e-06	3.97399906915683e-05
ENSMUSG00000049555.10	30.4494983255546	1.71393969971873	0.383714627279853	4.46670410213137	7.94338770772152e-06	3.97399906915683e-05
ENSMUSG00000085101.7	6.39275824175699	6.1197466980066	1.37019542114074	4.46633130105755	7.95723540295933e-06	3.97996442894148e-05
ENSMUSG00000026384.13	392.231433765927	0.771441969554122	0.172826434110626	4.46368041743154	8.05637006182676e-06	4.02857450976578e-05
ENSMUSG00000010721.15	450.754021626138	0.599887008247443	0.134443108238789	4.46201382953719	8.11929845917744e-06	4.0580799039624e-05
ENSMUSG00000062960.10	42.5087450791673	-1.43410498774225	0.321399581408914	-4.46206240050341	8.11745784776143e-06	4.0580799039624e-05
ENSMUSG00000022840.9	37.2637479740429	-1.50772734905521	0.33794669635289	-4.46143538411989	8.14124951295368e-06	4.06806832547036e-05
ENSMUSG00000042477.7	6.40449473057575	6.11277023854604	1.3706762774202	4.45967464327253	8.2084164277981e-06	4.10064019903065e-05
ENSMUSG00000054676.15	339.714021005594	-0.600201547348755	0.134611964885743	-4.45875333487777	8.24377230803984e-06	4.11730849194641e-05
ENSMUSG00000028651.12	325.676192398821	0.605427032388778	0.13579768971792	4.4583014162198	8.26116818307424e-06	4.12500087384158e-05
ENSMUSG00000062300.14	623.170715178696	0.571354538812537	0.128185934801608	4.45723268856927	8.30244683178841e-06	4.14461191141908e-05
ENSMUSG00000102748.1	262.004078225164	-0.801466954055461	0.179858486214189	-4.45609751825117	8.34650765370766e-06	4.16560202249096e-05
ENSMUSG00000032607.12	77.0718580997561	1.11638508208822	0.250599546391006	4.45485675519278	8.39492260691867e-06	4.18875455787088e-05
ENSMUSG00000030322.12	99.9891252456538	1.07559789491198	0.241455783541809	4.45463711464895	8.40352096406513e-06	4.19203371554414e-05
ENSMUSG00000026457.14	3854.52695180419	0.409951987054412	0.0920355234472269	4.4542799529953	8.4175208908835e-06	4.19800517525812e-05
ENSMUSG00000028597.11	372.167699088864	-0.677597452055692	0.15212942353628	-4.45408545109024	8.42515429688804e-06	4.20079939599236e-05
ENSMUSG00000050373.13	380.719401628499	-0.683025079298136	0.153411135946963	-4.45225227674652	8.49742468350861e-06	4.23581263681308e-05
ENSMUSG00000038759.15	2031.47874142132	0.447991008494779	0.100678734549549	4.44970837683999	8.59869665072971e-06	4.28526228893388e-05
ENSMUSG00000044150.12	345.515045452422	0.730140130229346	0.164100693711338	4.44934213083646	8.61337145147107e-06	4.29154179230689e-05
ENSMUSG00000038611.17	1610.56203463785	0.393057950963243	0.0883875175317377	4.44698484514067	8.70839789209417e-06	4.33784317827479e-05
ENSMUSG00000032763.11	525.285497607819	-0.638928224866168	0.143681509713908	-4.44683679993599	8.71439917747144e-06	4.3397875730465e-05
ENSMUSG00000050786.8	173.095153637932	-0.797200521814294	0.179293137875968	-4.44635266724922	8.73405199596124e-06	4.34852788545006e-05
ENSMUSG00000049922.8	357.52547817533	0.647502458950051	0.145834932175055	4.43996818384234	8.99721781687673e-06	4.47847557694246e-05
ENSMUSG00000063626.6	64.2701286044743	1.26438458212566	0.284843979821673	4.43886714024018	9.04336168208653e-06	4.50036139324811e-05
ENSMUSG00000015533.9	203.56274149084	-0.899148344038621	0.202582737357825	-4.43842528621005	9.06194294224282e-06	4.50852365671422e-05
ENSMUSG00000036206.12	1303.70565861784	0.463017779556534	0.104328796346779	4.43806308296233	9.07720185567407e-06	4.51502944910626e-05
ENSMUSG00000006494.11	915.783375789964	0.625729267406995	0.141048980663365	4.43625515380641	9.15373418882629e-06	4.552002383756e-05
ENSMUSG00000025403.5	1972.74263593731	0.517426155079294	0.116639069535531	4.43613068193821	9.15902589048244e-06	4.55353925970705e-05
ENSMUSG00000044442.11	287.331291445391	-0.663942669264941	0.14974536048004	-4.43381128561534	9.25816723186147e-06	4.60172286221812e-05
ENSMUSG00000028044.6	674.471634583617	0.530049820022163	0.11960078456308	4.43182561016231	9.34385770962535e-06	4.64319924186932e-05
ENSMUSG00000089999.1	10.8638519954728	4.38120412771721	0.988619834592448	4.43163688853494	9.35204117809472e-06	4.64614975627391e-05
ENSMUSG00000019179.10	4447.06955743743	0.37245048997012	0.0840481764297541	4.43139287241297	9.3626325129615e-06	4.65029480901884e-05
ENSMUSG00000020580.10	6570.30104137125	-0.521862918705862	0.117839107356401	-4.42860549789724	9.48443234343784e-06	4.70966039099133e-05
ENSMUSG00000052563.13	25.4464538094837	1.91856297891222	0.433342901553733	4.42735527000278	9.53955391440149e-06	4.73589517223959e-05
ENSMUSG00000007880.16	2179.10781910862	0.493331166630099	0.111429276459635	4.42730297013824	9.54186643047437e-06	4.7359066901925e-05
ENSMUSG00000020621.6	229.921259640383	-0.705653500769567	0.159443352541173	-4.42573170673481	9.61159242909243e-06	4.76936945504042e-05
ENSMUSG00000037712.16	3120.07139286746	-0.430508936347006	0.0972990847509431	-4.42459389468033	9.66238725357512e-06	4.79342458308653e-05
ENSMUSG00000061882.12	52.618005527548	-1.28163448537283	0.289672432751112	-4.4244268368955	9.66986669212465e-06	4.79598494989169e-05
ENSMUSG00000026207.16	911.174056478855	-0.693429881303672	0.156765029130462	-4.42337098490627	9.71726693225665e-06	4.81833895080521e-05
ENSMUSG00000011257.19	1840.31716773661	0.427873429049272	0.0967367567171128	4.42306981926737	9.73082775618731e-06	4.82390687256762e-05
ENSMUSG00000028454.16	300.28150439761	0.704814013701298	0.159376163965432	4.42233014125105	9.76421058866611e-06	4.83813711252062e-05
ENSMUSG00000115049.1	324.272069470781	-0.629068150326931	0.142247295399897	-4.42235578932058	9.76305122234322e-06	4.83813711252062e-05
ENSMUSG00000038644.14	389.339986872845	0.800426574241017	0.181065741199991	4.42064064099751	9.84087117103947e-06	4.87495454778002e-05
ENSMUSG00000112794.1	17.475093906432	-2.39096238865066	0.540899208364132	-4.42034736172339	9.85423705775946e-06	4.88040703887647e-05
ENSMUSG00000030484.5	6.49478540995665	6.16381262537842	1.3946010407994	4.41976769345106	9.88070583730051e-06	4.89234470215978e-05
ENSMUSG00000072501.5	1333.1732225964	-0.612639031942058	0.138626091944823	-4.41936307478036	9.8992217411491e-06	4.9003397980175e-05
ENSMUSG00000038770.17	6.48950726565664	6.128334872595	1.38720065183294	4.41777104451147	9.97239747283244e-06	4.93538245264317e-05
ENSMUSG00000030751.18	1554.93740049361	0.443086667289607	0.100321312946992	4.41667532325585	1.0023060815796e-05	4.95926953112586e-05
ENSMUSG00000024962.13	291.290830421726	-0.802544300176575	0.181715208264324	-4.41649495296611	1.00314242046759e-05	4.96222076810451e-05
ENSMUSG00000003436.11	10.0828332732044	5.81121031123112	1.31583139386608	4.41637913361913	1.00367980164355e-05	4.96369210054987e-05
ENSMUSG00000028675.12	1517.7726739827	-0.571587054071296	0.129469897438435	-4.4148258813837	1.01091323766879e-05	4.99827011177205e-05
ENSMUSG00000033871.14	26.1979564123445	1.92238436746961	0.435480049236305	4.4144028431173	1.01289192097527e-05	5.00685667125817e-05
ENSMUSG00000061689.15	1950.65838657644	0.44021651504728	0.0997290762920802	4.41412405904574	1.01419790334396e-05	5.01211467426577e-05
ENSMUSG00000018974.7	938.893793398192	0.556579317424133	0.126094520156991	4.41398497516922	1.01485005208515e-05	5.01413972473981e-05
ENSMUSG00000040761.16	1253.75711305481	0.531976230239116	0.120537930662143	4.41335127720252	1.01782646372193e-05	5.0276447122769e-05
ENSMUSG00000030987.5	538.080734739239	-0.515616323293176	0.116854957862884	-4.41244712867204	1.02208758964041e-05	5.04748769799265e-05
ENSMUSG00000032528.5	22.1451831739388	2.11278665859131	0.478841767737182	4.41228564620733	1.02285042492021e-05	5.05004934136619e-05
ENSMUSG00000033967.4	35.367087449388	1.55871653058184	0.353315760853263	4.41168128706604	1.02571021632112e-05	5.06296044978168e-05
ENSMUSG00000052609.9	1165.98237748654	0.414096164600739	0.0938655732671336	4.41158723254431	1.02615596278804e-05	5.06395238602006e-05
ENSMUSG00000022010.19	4454.19638902778	-0.440039519702393	0.0997489970409883	-4.41146811252221	1.0267207660685e-05	5.06553123960387e-05
ENSMUSG00000038633.5	3949.68688284873	-0.428791426579821	0.097212293190159	-4.41087657238014	1.02952993288014e-05	5.07817971423257e-05
ENSMUSG00000041062.7	14.3981311589158	3.09927969955855	0.702784422989847	4.41000056087373	1.03370351410583e-05	5.09755055931042e-05
ENSMUSG00000032740.17	1152.58802802496	-0.598754820219798	0.13579425992368	-4.40927930647667	1.03715190934601e-05	5.11333688003837e-05
ENSMUSG00000072812.4	4715.62429692515	-0.355783914340921	0.0807021507644428	-4.40860511115001	1.04038524189196e-05	5.12805563474362e-05
ENSMUSG00000004032.10	396.350149356092	-0.53491041616197	0.121343264365757	-4.40824152010303	1.04213295931829e-05	5.13486662788189e-05
ENSMUSG00000074736.10	76.2698932871033	-1.21003063371728	0.274494506751672	-4.40821438664333	1.04226349738851e-05	5.13486662788189e-05
ENSMUSG00000036550.16	4278.41304871807	0.374492846573043	0.0849633478358095	4.40769880321506	1.04474691950814e-05	5.14587607711067e-05
ENSMUSG00000097715.2	212.366578751358	-0.668198210219267	0.151649449341919	-4.40620268071467	1.05198535557957e-05	5.18029541796588e-05
ENSMUSG00000030069.15	6.26322078235148	6.10992257095312	1.38680683607808	4.4057488123091	1.05419068115758e-05	5.18991970992548e-05
ENSMUSG00000027634.14	1115.68584664436	-0.478770525760331	0.108713098273053	-4.40398197977775	1.06281775466357e-05	5.23114701183092e-05
ENSMUSG00000021810.3	749.700682668615	0.486509988272172	0.110478048372888	4.40368014675723	1.06429826794366e-05	5.23718798024513e-05
ENSMUSG00000040078.9	303.28655023279	0.611538334423066	0.138875803883909	4.40349086968579	1.06522769042339e-05	5.2405149183802e-05
ENSMUSG00000071253.8	378.071272056121	-0.64030931533249	0.145543611131819	-4.39943265357462	1.08534252126923e-05	5.33820274310426e-05
ENSMUSG00000028730.14	9.96808851772565	5.7643175570448	1.31041680135819	4.39884283463884	1.08829601343383e-05	5.35145700734625e-05
ENSMUSG00000103983.1	40.2748120470061	-1.48089333283798	0.336698405942687	-4.39827841979763	1.09112947971473e-05	5.36411491132574e-05
ENSMUSG00000025060.15	3224.04034968725	0.514521028397684	0.116989462402261	4.39801173398453	1.09247074051134e-05	5.36941397814956e-05
ENSMUSG00000066861.14	6.15066764080826	6.05812278486602	1.37748445172969	4.39796091873044	1.09272648755304e-05	5.36941397814956e-05
ENSMUSG00000027868.11	2015.75254716058	-0.480308188767019	0.109251606719381	-4.39634897087341	1.10086895768409e-05	5.40685568081926e-05
ENSMUSG00000030825.19	11.248086265225	5.04657454034981	1.14788850488703	4.39639783730256	1.10062126836865e-05	5.40685568081926e-05
ENSMUSG00000041236.8	2789.9264056693	-0.374342972206603	0.0851608618229516	-4.39571610941253	1.10408155463541e-05	5.42134704978467e-05
ENSMUSG00000021257.14	97.0969082477257	1.00590363347857	0.228904952971187	4.39441619948337	1.1107083883969e-05	5.4525924135659e-05
ENSMUSG00000038967.13	216.763666692083	-0.740675916174501	0.168585474245824	-4.39347410853724	1.11553480514299e-05	5.47498659881211e-05
ENSMUSG00000078599.9	10.7258754496209	4.34811719320319	0.990197525334262	4.39116144199148	1.1274678529416e-05	5.53224086190772e-05
ENSMUSG00000025218.6	192.851339107759	0.837338008804927	0.190722134416288	4.39035569399237	1.13165395483013e-05	5.55146439733716e-05
ENSMUSG00000061613.13	950.658742619576	0.447729330413597	0.102011889898006	4.3889916250081	1.13877454238218e-05	5.58507087678048e-05
ENSMUSG00000022574.7	218.301729232541	0.906196498539219	0.206475170991157	4.38888847598063	1.13931472731451e-05	5.58615192698689e-05
ENSMUSG00000042700.16	1915.50825393912	0.40241858611342	0.0916911979514239	4.38884642260441	1.13953502836973e-05	5.58615192698689e-05
ENSMUSG00000029860.16	4283.855250972	-0.658775647840975	0.150128166649399	-4.38808827512989	1.14351364571688e-05	5.60432759747574e-05
ENSMUSG00000028277.13	1821.71074655884	-0.433769623577805	0.0988622767641541	-4.38761515287177	1.14600321944047e-05	5.61519862637732e-05
ENSMUSG00000023067.14	11575.5168594221	-0.412538113913354	0.0940442244388893	-4.38663954511555	1.15115322083452e-05	5.63909701146194e-05
ENSMUSG00000061778.10	790.127866948332	-0.519334596520984	0.118413457174025	-4.38577344936185	1.15574363915709e-05	5.66024352822981e-05
ENSMUSG00000046971.7	11.3322386687111	5.04077822778644	1.14987790725	4.38375082780898	1.16653193881202e-05	5.71172691555132e-05
ENSMUSG00000078429.9	3734.30478008536	-0.5816537372264	0.132694018931369	-4.38342091008065	1.16830075357357e-05	5.71903400122488e-05
ENSMUSG00000006736.9	1017.89060982119	-0.415559862207616	0.0948060559886966	-4.38326283984603	1.16914913522233e-05	5.72047969733785e-05
ENSMUSG00000015697.14	1107.91347990321	0.450924430640114	0.102873433694467	4.38329328035607	1.16898571170037e-05	5.72047969733785e-05
ENSMUSG00000022557.11	1203.1063150119	0.569129711532985	0.129844732458159	4.38315594909776	1.16972316374822e-05	5.72193499372413e-05
ENSMUSG00000047146.17	98.4550590076283	0.963116946632054	0.219776029966671	4.38226564916162	1.17451474692143e-05	5.74401573748549e-05
ENSMUSG00000050989.9	2243.08297306162	-0.488392031544644	0.111451657024923	-4.38209753521589	1.17542163439515e-05	5.74709225968625e-05
ENSMUSG00000024002.18	2339.8224909861	0.424117027529437	0.0967859319876043	4.38201109210536	1.17588821025872e-05	5.74801498242487e-05
ENSMUSG00000008200.15	1336.3737053712	0.413601695425856	0.0944151883009491	4.38066907315269	1.18315445908956e-05	5.78216779947692e-05
ENSMUSG00000006200.3	6.52555518867834	6.17476906110422	1.40971178097176	4.38016418990822	1.18589918521303e-05	5.7931137970368e-05
ENSMUSG00000027601.13	1150.37175978698	0.48903896298079	0.11164880418666	4.38015406025478	1.18595431577565e-05	5.7931137970368e-05
ENSMUSG00000040455.17	816.382275450372	0.638210875215959	0.145716439074657	4.37981383067545	1.18780743421497e-05	5.79942704545787e-05
ENSMUSG00000059060.15	54.8032347819585	1.29083685937963	0.294723116785782	4.37982901869849	1.18772465115789e-05	5.79942704545787e-05
ENSMUSG00000029602.11	11.6652848194222	3.43691208169616	0.785060785387792	4.3778929551276	1.19832176838032e-05	5.84938235547042e-05
ENSMUSG00000040183.13	162.001923009616	0.783047984931692	0.178882759899864	4.37743684953223	1.20083138084269e-05	5.86024977010918e-05
ENSMUSG00000003604.14	317.611495035662	0.615522184391812	0.14062697360447	4.3769852156745	1.20332133071333e-05	5.87101612463837e-05
ENSMUSG00000034795.14	148.834369555419	-0.963076209252424	0.220077250146827	-4.37608252833901	1.20831280505764e-05	5.89397948555233e-05
ENSMUSG00000006498.16	4274.38302841394	0.45275242023106	0.103480969600469	4.37522398542552	1.2130785094101e-05	5.91583100522554e-05
ENSMUSG00000000078.7	4714.02782422976	-0.363376171004325	0.0830678726906001	-4.37444898050754	1.21739590149566e-05	5.93548645162403e-05
ENSMUSG00000026281.15	561.811844384662	0.49426133227965	0.113044729973929	4.37226337215047	1.22965060486324e-05	5.99382235221626e-05
ENSMUSG00000097328.7	146.772515824516	-0.816104190478437	0.186659822931512	-4.37214703015054	1.23030622338022e-05	5.99560538116999e-05
ENSMUSG00000040649.15	11.3299044128806	5.05566242307362	1.15668083347003	4.37083616913291	1.23771636975482e-05	6.03029640629249e-05
ENSMUSG00000058587.9	3174.32749692135	0.513851159781164	0.117586980850292	4.36996643731657	1.24265634606298e-05	6.05293897598419e-05
ENSMUSG00000026421.14	4807.42887358636	-0.341225530592422	0.078097512875868	-4.36922403834784	1.24688796551929e-05	6.07212131419433e-05
ENSMUSG00000001833.17	6685.39427895581	-0.598217824134709	0.136953828139815	-4.36802557664903	1.25374813849861e-05	6.10409219607455e-05
ENSMUSG00000073176.4	200.33263956339	-0.81093131628404	0.185675881121137	-4.36745640514818	1.25701876053415e-05	6.11857578804001e-05
ENSMUSG00000028161.17	2612.85512480754	-0.457878003419936	0.104841921307849	-4.36731793645274	1.25781567157199e-05	6.12101453724057e-05
ENSMUSG00000014905.4	672.526363978131	-0.554705651203517	0.127057247602363	-4.36579307100622	1.26662347915531e-05	6.16242707273892e-05
ENSMUSG00000036295.5	199.391304053063	-0.833406294304658	0.190931396275113	-4.36495155099481	1.27150936912609e-05	6.18474355022604e-05
ENSMUSG00000019992.8	88.1030432991859	0.982171515979646	0.225050339189538	4.36423032960842	1.27571110747072e-05	6.20372253884503e-05
ENSMUSG00000068747.14	595.077636497967	-0.56061160091046	0.128488004117217	-4.36314350714815	1.28206782100709e-05	6.23316968582226e-05
ENSMUSG00000038374.10	987.888147535845	0.46750899861854	0.107167958236921	4.36239531208571	1.28646148945677e-05	6.25306128580643e-05
ENSMUSG00000018395.19	631.86665508019	-0.565450882148167	0.129624515258412	-4.36222176816566	1.28748265193735e-05	6.25655476171669e-05
ENSMUSG00000022105.6	905.764392323371	0.695416746432763	0.159422560277933	4.36209746738725	1.28821453453789e-05	6.25717165437552e-05
ENSMUSG00000073413.9	5.92761032976247	6.01648858026054	1.37926446160566	4.36209932738824	1.28820357993285e-05	6.25717165437552e-05
ENSMUSG00000022455.4	6.29828142524383	6.12156252908777	1.40338652034957	4.36199325012967	1.28882847134323e-05	6.25868417527637e-05
ENSMUSG00000086231.1	11.4170496434755	5.04938130096864	1.15766646089877	4.36168920109206	1.29062119930439e-05	6.26591897442146e-05
ENSMUSG00000041263.14	142.993497712043	0.823258408134774	0.188793311824105	4.36063333060118	1.29686529727304e-05	6.29475654732223e-05
ENSMUSG00000090582.1	79.8873035449377	1.10192370961534	0.252734782597946	4.36000022746491	1.30062308821294e-05	6.31151532391767e-05
ENSMUSG00000020974.6	109.216647222593	0.885157716498168	0.203042144897259	4.3594777672688	1.30373197829853e-05	6.32511806638408e-05
ENSMUSG00000044199.6	6.01254845306141	6.04914719695246	1.38762602498449	4.3593497729477	1.30449468672062e-05	6.32733448632814e-05
ENSMUSG00000079557.11	586.734818298679	-0.532652373086471	0.122204094137783	-4.35871135778738	1.30830531545384e-05	6.34433006582126e-05
ENSMUSG00000020128.15	794.419729064195	0.576004355816446	0.132151932168592	4.35865254759659	1.30865688061884e-05	6.34454766565783e-05
ENSMUSG00000006728.12	4452.98947958765	-0.443206271280771	0.101688559429037	-4.35846740055416	1.30976427147524e-05	6.34842865136091e-05
ENSMUSG00000047990.6	19.9716563168666	-2.21213805254002	0.507707376506444	-4.35711229520011	1.31789660991414e-05	6.38634977027263e-05
ENSMUSG00000013698.12	2306.63840109384	-0.417452895145231	0.0958288584489131	-4.35623362212728	1.32319547506473e-05	6.4105257125677e-05
ENSMUSG00000022361.14	519.131422621377	-0.59789747926387	0.137261853837836	-4.35588958291527	1.32527574615856e-05	6.41910076347043e-05
ENSMUSG00000063594.5	113.670470851193	-1.0589917077903	0.243132419881011	-4.35561702675674	1.32692600168739e-05	6.42558946556815e-05
ENSMUSG00000001674.11	689.875774983629	0.493647203963049	0.113346284622989	4.35521292651995	1.32937633020483e-05	6.43584954834691e-05
ENSMUSG00000026523.14	10.2379367788136	5.79446411275123	1.33048094855321	4.35516503941843	1.3296669874624e-05	6.43584954834691e-05
ENSMUSG00000026930.15	481.396882001747	-0.604445962478089	0.138805915859288	-4.35461240060429	1.33302569362537e-05	6.45059708164398e-05
ENSMUSG00000095180.8	11.1122678880298	5.0300001841631	1.15511184341749	4.35455684471335	1.33336378630386e-05	6.45072419253226e-05
ENSMUSG00000053334.6	200.948572961976	-0.726936056271158	0.166968970272971	-4.35371946705258	1.33846967742108e-05	6.47391213860414e-05
ENSMUSG00000039886.8	645.107120638256	-0.47786910506413	0.109789591867475	-4.35259023133046	1.34538470910706e-05	6.50583765247727e-05
ENSMUSG00000053293.9	898.22549648231	0.672755700297318	0.154642882748873	4.35038256102492	1.3590022485346e-05	6.57015179140811e-05
ENSMUSG00000033467.12	226.06246798814	-0.948893624654294	0.218234561654371	-4.3480446793625	1.37356626531119e-05	6.6390105912366e-05
ENSMUSG00000031292.14	221.657111322928	-0.788328700343792	0.181333176472221	-4.34740468170511	1.37757906312027e-05	6.65685075420907e-05
ENSMUSG00000047712.8	227.888786380329	-0.659058278889492	0.15161510668542	-4.34691696162537	1.38064458259237e-05	6.67010613733962e-05
ENSMUSG00000022748.8	129.723034159855	0.860883884422148	0.198057581850546	4.34663432916074	1.38242401951606e-05	6.67714351896539e-05
ENSMUSG00000050505.7	32.0598574279344	-1.70343925948011	0.39191004434284	-4.34650574556327	1.38323429787085e-05	6.6794976470715e-05
ENSMUSG00000021338.17	585.255886722736	-0.526549857609616	0.121175096061307	-4.34536364917106	1.39045120439446e-05	6.71278041197393e-05
ENSMUSG00000023571.4	295.484032361169	0.808180062993893	0.186012300766718	4.34476676898614	1.39423716505195e-05	6.72948768862103e-05
ENSMUSG00000033350.7	401.76690160754	-0.638523464673073	0.147006238952917	-4.34351269184961	1.40222372591886e-05	6.76645724704534e-05
ENSMUSG00000072944.11	54.8177154116935	-1.323326485144	0.304674937889186	-4.34340446349842	1.40291501720022e-05	6.76821430989295e-05
ENSMUSG00000059939.13	353.776720284841	0.593270608445825	0.136636577970044	4.34196038322838	1.41217000822812e-05	6.81127557943929e-05
ENSMUSG00000038056.15	1185.79916494271	0.533173890228875	0.12285785765199	4.33976222944695	1.42636965489947e-05	6.87816061792665e-05
ENSMUSG00000027965.15	21.3199293771541	-2.03329294846435	0.468581812301434	-4.33924854760765	1.42970751397122e-05	6.89264957854172e-05
ENSMUSG00000062169.13	687.80620737434	0.465658084488914	0.107316346713319	4.3391160689886	1.4305695558388e-05	6.8951986024318e-05
ENSMUSG00000063972.13	251.85292905692	0.646069356096246	0.148929395293401	4.33809158241358	1.43725267553066e-05	6.92579690163118e-05
ENSMUSG00000021943.7	50.125737824378	-1.40270354615356	0.323360401480005	-4.33789523928551	1.43853689257382e-05	6.93037091212731e-05
ENSMUSG00000032232.14	2468.7068861658	-0.411190902768511	0.0948059152337312	-4.33718615293967	1.44318391588206e-05	6.95113985281772e-05
ENSMUSG00000022378.14	1026.05589003777	0.552317273093937	0.127353186867065	4.33689400855325	1.4451026558804e-05	6.95876132267174e-05
